/home/wenjun/anaconda2/bin/python2.7 /home/wenjun/AnacondaProjects/on_my_git/DCN/run_raw_mnist.py
/home/wenjun/anaconda2/lib/python2.7/site-packages/theano/gpuarray/dnn.py:135: UserWarning: Your cuDNN version is more recent than Theano. If you encounter problems, try updating Theano or downgrading cuDNN to version 5.1.
Pre-training layer 2, epoch 11, cost  0.579075052635
Pre-training layer 2, epoch 12, cost  0.557972804903
Pre-training layer 2, epoch 13, cost  0.544516706809
Pre-training layer 2, epoch 14, cost  0.535995211023
Pre-training layer 2, epoch 15, cost  0.525189983108
Pre-training layer 2, epoch 16, cost  0.51181438467
Pre-training layer 2, epoch 17, cost  0.510294694525
Pre-training layer 2, epoch 18, cost  0.4977891659
Pre-training layer 2, epoch 19, cost  0.499764111275
Pre-training layer 2, epoch 20, cost  0.485981128615
Pre-training layer 2, epoch 21, cost  0.480327512423
Pre-training layer 2, epoch 22, cost  0.478417258677
Pre-training layer 2, epoch 23, cost  0.477494929609
Pre-training layer 2, epoch 24, cost  0.473253510872
Pre-training layer 2, epoch 25, cost  0.467453405927
Pre-training layer 2, epoch 26, cost  0.464508558628
Pre-training layer 2, epoch 27, cost  0.461503317007
Pre-training layer 2, epoch 28, cost  0.456810658186
Pre-training layer 2, epoch 29, cost  0.453187685639
Pre-training layer 2, epoch 30, cost  0.452213306759
Pre-training layer 2, epoch 31, cost  0.450214713094
Pre-training layer 2, epoch 32, cost  0.445507263028
Pre-training layer 2, epoch 33, cost  0.446476690622
Pre-training layer 2, epoch 34, cost  0.44123615724
Pre-training layer 2, epoch 35, cost  0.442441726832
Pre-training layer 2, epoch 36, cost  0.438682055498
Pre-training layer 2, epoch 37, cost  0.436633789186
Pre-training layer 2, epoch 38, cost  0.437083899306
Pre-training layer 2, epoch 39, cost  0.435149804886
Pre-training layer 2, epoch 40, cost  0.432658042525
Pre-training layer 2, epoch 41, cost  0.431000704275
Pre-training layer 2, epoch 42, cost  0.429895520849
Pre-training layer 2, epoch 43, cost  0.428915886597
Pre-training layer 2, epoch 44, cost  0.428050438399
Pre-training layer 2, epoch 45, cost  0.427378650448
Pre-training layer 2, epoch 46, cost  0.426892424347
Pre-training layer 2, epoch 47, cost  0.42556835091
Pre-training layer 2, epoch 48, cost  0.424176159333
Pre-training layer 2, epoch 49, cost  0.423344573808
Pre-training layer 3, epoch 0, cost  3.6038791736
Pre-training layer 3, epoch 1, cost  0.698847312807
Pre-training layer 3, epoch 2, cost  0.442005741607
Pre-training layer 3, epoch 3, cost  0.31217232972
Pre-training layer 3, epoch 4, cost  0.241814799969
Pre-training layer 3, epoch 5, cost  0.19557434558
Pre-training layer 3, epoch 6, cost  0.165375980134
Pre-training layer 3, epoch 7, cost  0.144209448229
Pre-training layer 3, epoch 8, cost  0.12782994386
Pre-training layer 3, epoch 9, cost  0.115273588176
Pre-training layer 3, epoch 10, cost  0.104626245029
Pre-training layer 3, epoch 11, cost  0.0953926021585
Pre-training layer 3, epoch 12, cost  0.0889985091115
Pre-training layer 3, epoch 13, cost  0.0842473496522
Pre-training layer 3, epoch 14, cost  0.0781931558757
Pre-training layer 3, epoch 15, cost  0.0744166752363
Pre-training layer 3, epoch 16, cost  0.0700648523201
Pre-training layer 3, epoch 17, cost  0.0664585677134
Pre-training layer 3, epoch 18, cost  0.0630059375902
Pre-training layer 3, epoch 19, cost  0.0599779053959
Pre-training layer 3, epoch 20, cost  0.0575191317202
Pre-training layer 3, epoch 21, cost  0.0554060477096
Pre-training layer 3, epoch 22, cost  0.0535047281334
Pre-training layer 3, epoch 23, cost  0.0515274420441
Pre-training layer 3, epoch 24, cost  0.0494888887031
Pre-training layer 3, epoch 25, cost  0.0475154766153
Pre-training layer 3, epoch 26, cost  0.0458514814477
Pre-training layer 3, epoch 27, cost  0.044314598375
Pre-training layer 3, epoch 28, cost  0.0427433610477
Pre-training layer 3, epoch 29, cost  0.041395120562
Pre-training layer 3, epoch 30, cost  0.0400040496621
Pre-training layer 3, epoch 31, cost  0.0388001654755
Pre-training layer 3, epoch 32, cost  0.0375561322772
Pre-training layer 3, epoch 33, cost  0.036463315268
Pre-training layer 3, epoch 34, cost  0.0353989388269
Pre-training layer 3, epoch 35, cost  0.0343259081501
Pre-training layer 3, epoch 36, cost  0.0333735309045
Pre-training layer 3, epoch 37, cost  0.0324852035647
Pre-training layer 3, epoch 38, cost  0.0315788549821
Pre-training layer 3, epoch 39, cost  0.0307021732086
Pre-training layer 3, epoch 40, cost  0.0298529937172
Pre-training layer 3, epoch 41, cost  0.0290365550127
Pre-training layer 3, epoch 42, cost  0.0281732238016
Pre-training layer 3, epoch 43, cost  0.0272157756541
Pre-training layer 3, epoch 44, cost  0.026474877419
Pre-training layer 3, epoch 45, cost  0.0262187697948
Pre-training layer 3, epoch 46, cost  0.0260144017434
Pre-training layer 3, epoch 47, cost  0.025615857924
Pre-training layer 3, epoch 48, cost  0.0250183948386
Pre-training layer 3, epoch 49, cost  0.0241940882264
Pre-training layer 4, epoch 0, cost  4.22275769929
Pre-training layer 4, epoch 1, cost  1.16381789416
Pre-training layer 4, epoch 2, cost  0.960607121963
Pre-training layer 4, epoch 3, cost  0.924690839674
Pre-training layer 4, epoch 4, cost  0.907170015668
Pre-training layer 4, epoch 5, cost  0.89451217658
Pre-training layer 4, epoch 6, cost  0.885378698311
Pre-training layer 4, epoch 7, cost  0.878113856971
Pre-training layer 4, epoch 8, cost  0.872180348465
Pre-training layer 4, epoch 9, cost  0.867224589575
Pre-training layer 4, epoch 10, cost  0.863135803184
Pre-training layer 4, epoch 11, cost  0.859526152458
Pre-training layer 4, epoch 12, cost  0.856379407874
Pre-training layer 4, epoch 13, cost  0.853571722433
Pre-training layer 4, epoch 14, cost  0.851078589337
Pre-training layer 4, epoch 15, cost  0.848790831764
Pre-training layer 4, epoch 16, cost  0.846699325906
Pre-training layer 4, epoch 17, cost  0.844842223922
Pre-training layer 4, epoch 18, cost  0.843099986769
Pre-training layer 4, epoch 19, cost  0.841508623273
Pre-training layer 4, epoch 20, cost  0.840036787637
Pre-training layer 4, epoch 21, cost  0.83868656693
Pre-training layer 4, epoch 22, cost  0.837449105541
Pre-training layer 4, epoch 23, cost  0.836241833172
Pre-training layer 4, epoch 24, cost  0.835148143547
Pre-training layer 4, epoch 25, cost  0.834121797133
Pre-training layer 4, epoch 26, cost  0.833151318102
Pre-training layer 4, epoch 27, cost  0.832255491414
Pre-training layer 4, epoch 28, cost  0.831388100764
Pre-training layer 4, epoch 29, cost  0.830587297425
Pre-training layer 4, epoch 30, cost  0.829819663658
Pre-training layer 4, epoch 31, cost  0.829095020915
Pre-training layer 4, epoch 32, cost  0.828405377784
Pre-training layer 4, epoch 33, cost  0.827756058079
Pre-training layer 4, epoch 34, cost  0.827151919154
Pre-training layer 4, epoch 35, cost  0.826568332932
Pre-training layer 4, epoch 36, cost  0.826000181205
Pre-training layer 4, epoch 37, cost  0.825462854266
Pre-training layer 4, epoch 38, cost  0.824968357146
Pre-training layer 4, epoch 39, cost  0.824484351434
Pre-training layer 4, epoch 40, cost  0.824023631469
Pre-training layer 4, epoch 41, cost  0.823579794047
Pre-training layer 4, epoch 42, cost  0.823147447567
Pre-training layer 4, epoch 43, cost  0.822738130211
Pre-training layer 4, epoch 44, cost  0.822352576815
Pre-training layer 4, epoch 45, cost  0.821972075539
Pre-training layer 4, epoch 46, cost  0.821614797571
Pre-training layer 4, epoch 47, cost  0.821273451615
Pre-training layer 4, epoch 48, cost  0.820940882354
Pre-training layer 4, epoch 49, cost  0.820616357524
Pre-training layer 5, epoch 0, cost  5.44386571797
Pre-training layer 5, epoch 1, cost  3.4517453246
Pre-training layer 5, epoch 2, cost  3.43688689535
Pre-training layer 5, epoch 3, cost  3.43214919841
Pre-training layer 5, epoch 4, cost  3.42964949362
Pre-training layer 5, epoch 5, cost  3.42788947937
Pre-training layer 5, epoch 6, cost  3.4264502428
Pre-training layer 5, epoch 7, cost  3.42516948716
Pre-training layer 5, epoch 8, cost  3.423949986
Pre-training layer 5, epoch 9, cost  3.42271831118
Pre-training layer 5, epoch 10, cost  3.4213944998
Pre-training layer 5, epoch 11, cost  3.41989133261
Pre-training layer 5, epoch 12, cost  3.41809605877
Pre-training layer 5, epoch 13, cost  3.41586472823
Pre-training layer 5, epoch 14, cost  3.41298968957
Pre-training layer 5, epoch 15, cost  3.40916193362
Pre-training layer 5, epoch 16, cost  3.40392246728
Pre-training layer 5, epoch 17, cost  3.39667135114
Pre-training layer 5, epoch 18, cost  3.38723116646
Pre-training layer 5, epoch 19, cost  3.37747730317
Pre-training layer 5, epoch 20, cost  3.37064570909
Pre-training layer 5, epoch 21, cost  3.36686779875
Pre-training layer 5, epoch 22, cost  3.3645893593
Pre-training layer 5, epoch 23, cost  3.36301239472
Pre-training layer 5, epoch 24, cost  3.36182641032
Pre-training layer 5, epoch 25, cost  3.36088370042
Pre-training layer 5, epoch 26, cost  3.36010059475
Pre-training layer 5, epoch 27, cost  3.35943145522
Pre-training layer 5, epoch 28, cost  3.35884461277
Pre-training layer 5, epoch 29, cost  3.35832107134
Pre-training layer 5, epoch 30, cost  3.357846143
Pre-training layer 5, epoch 31, cost  3.35741257988
Pre-training layer 5, epoch 32, cost  3.35701145491
Pre-training layer 5, epoch 33, cost  3.35663806334
Pre-training layer 5, epoch 34, cost  3.35628887424
Pre-training layer 5, epoch 35, cost  3.355960828
Pre-training layer 5, epoch 36, cost  3.35565098719
Pre-training layer 5, epoch 37, cost  3.35535743585
Pre-training layer 5, epoch 38, cost  3.35507851272
Pre-training layer 5, epoch 39, cost  3.3548128813
Pre-training layer 5, epoch 40, cost  3.35455955107
Pre-training layer 5, epoch 41, cost  3.35431741148
Pre-training layer 5, epoch 42, cost  3.35408518362
Pre-training layer 5, epoch 43, cost  3.35386264472
Pre-training layer 5, epoch 44, cost  3.35364869346
Pre-training layer 5, epoch 45, cost  3.35344304098
Pre-training layer 5, epoch 46, cost  3.35324499651
Pre-training layer 5, epoch 47, cost  3.35305431219
Pre-training layer 5, epoch 48, cost  3.35287000622
The pretraining code for file multi_layer_km.pyc ran for 25.89m
Pre-training layer 5, epoch 49, cost  3.35269240795
Initial NMI for deep clustering: 0.51
ARI for deep clustering: 0.38
ACC for deep clustering: 0.54
... getting the finetuning functions
... finetunning the model
Fine-tuning epoch 1 ++++
Total cost: 2.08068, Reconstruction: 1.76493, Clustering: 0.31575,
Fine-tuning epoch 2 ++++
Total cost: 1.61077, Reconstruction: 1.30181, Clustering: 0.30896,
Fine-tuning epoch 3 ++++
Total cost: 1.46456, Reconstruction: 1.17087, Clustering: 0.29368,
Fine-tuning epoch 4 ++++
Total cost: 1.37057, Reconstruction: 1.08950, Clustering: 0.28106,
Fine-tuning epoch 5 ++++
Total cost: 1.29571, Reconstruction: 1.02694, Clustering: 0.26877,
Fine-tuning epoch 6 ++++
Total cost: 1.25175, Reconstruction: 0.98949, Clustering: 0.26226,
Fine-tuning epoch 7 ++++
Total cost: 1.21547, Reconstruction: 0.95894, Clustering: 0.25653,
Fine-tuning epoch 8 ++++
Total cost: 1.18793, Reconstruction: 0.93553, Clustering: 0.25240,
Fine-tuning epoch 9 ++++
Total cost: 1.16285, Reconstruction: 0.91442, Clustering: 0.24843,
Fine-tuning epoch 10 ++++
Total cost: 1.14439, Reconstruction: 0.89871, Clustering: 0.24568,
Fine-tuning epoch 11 ++++
Total cost: 1.13019, Reconstruction: 0.88664, Clustering: 0.24355,
Fine-tuning epoch 12 ++++
Total cost: 1.10996, Reconstruction: 0.87022, Clustering: 0.23974,
Fine-tuning epoch 13 ++++
Total cost: 1.10132, Reconstruction: 0.86264, Clustering: 0.23868,
Fine-tuning epoch 14 ++++
Total cost: 1.08874, Reconstruction: 0.85193, Clustering: 0.23681,
Fine-tuning epoch 15 ++++
Total cost: 1.07974, Reconstruction: 0.84413, Clustering: 0.23561,
Fine-tuning epoch 16 ++++
Total cost: 1.06982, Reconstruction: 0.83615, Clustering: 0.23367,
Fine-tuning epoch 17 ++++
Total cost: 1.06513, Reconstruction: 0.83044, Clustering: 0.23469,
Fine-tuning epoch 18 ++++
Total cost: 1.05020, Reconstruction: 0.81964, Clustering: 0.23056,
Fine-tuning epoch 19 ++++
Total cost: 1.04179, Reconstruction: 0.81178, Clustering: 0.23002,
Fine-tuning epoch 20 ++++
Total cost: 1.03549, Reconstruction: 0.80621, Clustering: 0.22928,
Fine-tuning epoch 21 ++++
Total cost: 1.02743, Reconstruction: 0.79980, Clustering: 0.22764,
Fine-tuning epoch 22 ++++
Total cost: 1.01562, Reconstruction: 0.78903, Clustering: 0.22659,
Fine-tuning epoch 23 ++++
Total cost: 1.00802, Reconstruction: 0.78322, Clustering: 0.22480,
Fine-tuning epoch 24 ++++
Total cost: 1.00310, Reconstruction: 0.77815, Clustering: 0.22495,
Fine-tuning epoch 25 ++++
Total cost: 0.99471, Reconstruction: 0.77110, Clustering: 0.22361,
Fine-tuning epoch 26 ++++
Total cost: 0.98730, Reconstruction: 0.76451, Clustering: 0.22279,
Fine-tuning epoch 27 ++++
Total cost: 0.98424, Reconstruction: 0.76094, Clustering: 0.22331,
Fine-tuning epoch 28 ++++
Total cost: 0.97583, Reconstruction: 0.75401, Clustering: 0.22182,
Fine-tuning epoch 29 ++++
Total cost: 0.96758, Reconstruction: 0.74750, Clustering: 0.22008,
Fine-tuning epoch 30 ++++
Total cost: 0.96083, Reconstruction: 0.74151, Clustering: 0.21932,
Fine-tuning epoch 31 ++++
Total cost: 0.96014, Reconstruction: 0.73975, Clustering: 0.22039,
Fine-tuning epoch 32 ++++
Total cost: 0.95228, Reconstruction: 0.73355, Clustering: 0.21872,
Fine-tuning epoch 33 ++++
Total cost: 0.94537, Reconstruction: 0.72830, Clustering: 0.21707,
Fine-tuning epoch 34 ++++
Total cost: 0.94121, Reconstruction: 0.72466, Clustering: 0.21654,
Fine-tuning epoch 35 ++++
Total cost: 0.93743, Reconstruction: 0.72157, Clustering: 0.21586,
Fine-tuning epoch 36 ++++
Total cost: 0.92447, Reconstruction: 0.71129, Clustering: 0.21317,
Fine-tuning epoch 37 ++++
Total cost: 0.91800, Reconstruction: 0.70564, Clustering: 0.21236,
Fine-tuning epoch 38 ++++
Total cost: 0.91666, Reconstruction: 0.70348, Clustering: 0.21318,
Fine-tuning epoch 39 ++++
Total cost: 0.91051, Reconstruction: 0.69870, Clustering: 0.21182,
Fine-tuning epoch 40 ++++
Total cost: 0.90716, Reconstruction: 0.69485, Clustering: 0.21230,
Fine-tuning epoch 41 ++++
Total cost: 0.90395, Reconstruction: 0.69228, Clustering: 0.21167,
Fine-tuning epoch 42 ++++
Total cost: 0.89989, Reconstruction: 0.68941, Clustering: 0.21048,
Fine-tuning epoch 43 ++++
Total cost: 0.88867, Reconstruction: 0.68000, Clustering: 0.20867,
Fine-tuning epoch 44 ++++
Total cost: 0.88870, Reconstruction: 0.67960, Clustering: 0.20911,
Fine-tuning epoch 45 ++++
Total cost: 0.88349, Reconstruction: 0.67450, Clustering: 0.20899,
Fine-tuning epoch 46 ++++
Total cost: 0.88208, Reconstruction: 0.67322, Clustering: 0.20885,
Fine-tuning epoch 47 ++++
Total cost: 0.87693, Reconstruction: 0.66926, Clustering: 0.20767,
Fine-tuning epoch 48 ++++
Total cost: 0.87474, Reconstruction: 0.66731, Clustering: 0.20743,
Fine-tuning epoch 49 ++++
Total cost: 0.87175, Reconstruction: 0.66323, Clustering: 0.20851,
Fine-tuning epoch 50 ++++
Total cost: 0.86376, Reconstruction: 0.65724, Clustering: 0.20652,
Average squared 2-D reconstruction error: 0.6572
NMI for deep clustering: 0.60
ARI for deep clustering: 0.43
ACC for deep clustering: 0.57
The training code for file multi_layer_km.pyc ran for 24.11m
... building the model
... getting the pretraining functions
... pre-training the model
Pre-training layer 0, epoch 0, cost  3.12805751871
Pre-training layer 0, epoch 1, cost  0.97913921109
Pre-training layer 0, epoch 2, cost  0.788028599394
Pre-training layer 0, epoch 3, cost  0.700159430765
Pre-training layer 0, epoch 4, cost  0.646711777484
Pre-training layer 0, epoch 5, cost  0.609075019341
Pre-training layer 0, epoch 6, cost  0.580449675357
Pre-training layer 0, epoch 7, cost  0.557512483581
Pre-training layer 0, epoch 8, cost  0.538552232686
Pre-training layer 0, epoch 9, cost  0.522337924166
Pre-training layer 0, epoch 10, cost  0.508402983484
Pre-training layer 0, epoch 11, cost  0.496265566011
Pre-training layer 0, epoch 12, cost  0.4854756965
Pre-training layer 0, epoch 13, cost  0.475782223943
Pre-training layer 0, epoch 14, cost  0.467033115115
Pre-training layer 0, epoch 15, cost  0.459046573769
Pre-training layer 0, epoch 16, cost  0.451706335579
Pre-training layer 0, epoch 17, cost  0.444939672735
Pre-training layer 0, epoch 18, cost  0.438682922684
Pre-training layer 0, epoch 19, cost  0.432889678867
Pre-training layer 0, epoch 20, cost  0.427440899725
Pre-training layer 0, epoch 21, cost  0.42234821413
Pre-training layer 0, epoch 22, cost  0.417547148428
Pre-training layer 0, epoch 23, cost  0.413032645292
Pre-training layer 0, epoch 24, cost  0.408769946212
Pre-training layer 0, epoch 25, cost  0.404741541818
Pre-training layer 0, epoch 26, cost  0.400910051404
Pre-training layer 0, epoch 27, cost  0.397253573128
Pre-training layer 0, epoch 28, cost  0.393771132704
Pre-training layer 0, epoch 29, cost  0.390465191715
Pre-training layer 0, epoch 30, cost  0.387295374138
Pre-training layer 0, epoch 31, cost  0.384259595103
Pre-training layer 0, epoch 32, cost  0.381379617924
Pre-training layer 0, epoch 33, cost  0.378618773211
Pre-training layer 0, epoch 34, cost  0.375982532166
Pre-training layer 0, epoch 35, cost  0.373451223061
Pre-training layer 0, epoch 36, cost  0.371024660486
Pre-training layer 0, epoch 37, cost  0.368690235479
Pre-training layer 0, epoch 38, cost  0.366440635296
Pre-training layer 0, epoch 39, cost  0.364285664304
Pre-training layer 0, epoch 40, cost  0.362194829669
Pre-training layer 0, epoch 41, cost  0.360178567342
Pre-training layer 0, epoch 42, cost  0.358235572144
Pre-training layer 0, epoch 43, cost  0.356352799153
Pre-training layer 0, epoch 44, cost  0.354544691607
Pre-training layer 0, epoch 45, cost  0.352777884395
Pre-training layer 0, epoch 46, cost  0.351061668778
Pre-training layer 0, epoch 47, cost  0.349410255558
Pre-training layer 0, epoch 48, cost  0.347812026237
Pre-training layer 0, epoch 49, cost  0.346249414795
Pre-training layer 1, epoch 0, cost  3.87697623631
